Rec_Session_Id,Trial_Nr,Trial_Id,Task_Name,Condition_Id,Frequency,question_answer,trial_end,trial_number,trial_start,list,question_accuracy,sub
1338025,43,8,sentence,1,high,0,1747754911211,88,1747754908985,C,1,28
1338025,44,28,sentence,1,high,0,1747754916291,89,1747754913748,C,1,28
1338025,45,47,sentence,2,low,0,1747754920723,90,1747754918045,C,1,28
1338025,46,58,sentence,2,low,0,1747754942691,91,1747754940717,C,1,28
1338025,47,54,sentence,2,low,0,1747754947659,92,1747754944390,C,1,28
1338025,48,19,sentence,1,high,1,1747754951651,93,1747754949517,C,1,28
1338025,49,32,sentence,2,low,0,1747754956187,94,1747754954032,C,1,28
1338025,50,53,sentence,2,low,1,1747754960916,95,1747754958335,C,1,28
1338025,51,59,sentence,2,low,1,1747754981659,96,1747754979431,C,1,28
1338025,52,15,sentence,1,high,1,1747754985963,97,1747754983740,C,1,28
1338025,53,12,sentence,1,high,0,1747754990132,98,1747754987776,C,1,28
1338025,54,38,sentence,2,low,1,1747754994107,99,1747754992152,C,1,28
1338025,55,16,sentence,1,high,1,1747754998764,100,1747754996358,C,1,28
1338025,56,57,sentence,2,low,0,1747755019459,101,1747755016957,C,1,28
1338025,57,50,sentence,2,low,1,1747755023835,102,1747755021945,C,1,28
1338025,58,39,sentence,2,low,1,1747755029318,103,1747755026558,C,1,28
1338025,59,37,sentence,2,low,0,1747755033507,104,1747755031181,C,1,28
1338025,60,25,sentence,1,high,1,1747755039235,105,1747755036485,C,1,28
1346496,1,20,sentence,1,high,1,1748344943884,46,1748344941810,C,1,29
1346496,1,31,sentence_DC,2,,1,1748344592196,6,1748344588014,C,1,29
1346496,2,44,sentence,2,low,1,1748344948364,47,1748344946054,C,1,29
1346496,2,2,sentence_DC,1,,1,1748344596188,7,1748344594735,C,1,29
1346496,3,13,sentence,1,high,1,1748344952172,48,1748344950471,C,1,29
1346496,3,21,sentence_DC,2,,0,1748344599388,8,1748344598360,C,1,29
1346496,4,32,sentence,2,low,0,1748344956100,49,1748344953890,C,1,29
1346496,4,38,sentence_DC,2,,1,1748344601629,9,1748344601530,C,0,29
1346496,5,12,sentence_DC,1,,0,1748344615596,10,1748344612941,C,1,29
1346496,5,58,sentence,2,low,0,1748344960028,50,1748344958119,C,1,29
1346496,6,29,sentence_DC,2,,0,1748344661853,11,1748344660849,C,1,29
1346496,6,34,sentence,2,low,1,1748344979756,51,1748344978312,C,1,29
1346496,7,38,sentence,2,low,1,1748344984237,52,1748344981573,C,1,29
1346496,7,40,sentence_DC,2,,1,1748344665028,12,1748344663770,C,1,29
1346496,8,9,sentence,1,high,0,1748344988388,53,1748344986506,C,1,29
1346496,8,10,sentence_DC,1,,0,1748344668044,13,1748344666824,C,1,29
1346496,9,16,sentence,1,high,1,1748344991989,54,1748344990222,C,1,29
1346496,9,34,sentence_DC,2,,1,1748344671013,14,1748344670030,C,1,29
1346496,10,24,sentence_DC,2,,1,1748344674085,15,1748344673267,C,1,29
1346496,10,46,sentence,2,low,0,1748344996053,55,1748344994354,C,1,29
1346496,11,39,sentence_DC,2,,0,1748344692965,16,1748344691975,C,1,29
1346496,11,43,sentence,2,low,0,1748345024620,56,1748345022705,C,1,29
1346496,12,18,sentence_DC,1,,1,1748344695861,17,1748344695078,C,1,29
1346496,12,6,sentence,1,high,0,1748345027908,57,1748345026402,C,1,29
1346496,13,23,sentence,1,high,1,1748345032148,58,1748345029802,C,1,29
1346496,13,27,sentence_DC,2,,0,1748344698388,18,1748344697448,C,1,29
1346496,14,33,sentence_DC,2,,1,1748344703021,19,1748344701920,C,1,29
1346496,14,40,sentence,2,low,1,1748345035932,59,1748345034104,C,1,29
1346496,15,52,sentence,2,low,0,1748345040988,60,1748345037917,C,1,29
1346496,15,13,sentence_DC,1,,0,1748344706460,20,1748344705296,C,1,29
1346496,16,42,sentence,2,low,1,1748345090805,61,1748345089050,C,1,29
1346496,16,26,sentence_DC,2,,1,1748344725644,21,1748344724805,C,1,29
1346496,17,5,sentence_DC,1,,1,1748344728436,22,1748344727417,C,1,29
1346496,17,2,sentence,1,high,0,1748345094604,62,1748345092929,C,1,29
1346496,18,32,sentence_DC,2,,1,1748344730732,23,1748344729805,C,1,29
1346496,18,14,sentence,1,high,0,1748345097700,63,1748345096426,C,1,29
1346496,19,39,sentence,2,low,1,1748345101749,64,1748345099966,C,1,29
1346496,19,14,sentence_DC,1,,1,1748344733172,24,1748344732144,C,1,29
1346496,20,36,sentence_DC,2,,1,1748344735284,25,1748344734465,C,1,29
1346496,20,53,sentence,2,low,1,1748345106109,65,1748345103862,C,1,29
1346496,21,26,sentence,1,high,0,1748345126390,66,1748345124159,C,1,29
1346496,21,30,sentence_DC,2,,1,1748344755228,26,1748344754104,C,1,29
1346496,22,7,sentence,1,high,1,1748345130517,67,1748345128358,C,1,29
1346496,22,11,sentence_DC,1,,0,1748344757725,27,1748344756831,C,1,29
1346496,23,28,sentence,1,high,0,1748345137069,68,1748345132946,C,1,29
1346496,23,9,sentence_DC,1,,0,1748344760276,28,1748344759258,C,1,29
1346496,24,6,sentence_DC,1,,0,1748344763116,29,1748344762198,C,1,29
1346496,24,60,sentence,2,low,1,1748345141957,69,1748345138958,C,1,29
1346496,25,21,sentence,1,high,0,1748345146101,70,1748345143673,C,1,29
1346496,25,23,sentence_DC,2,,1,1748344765588,30,1748344764834,C,1,29
1346496,26,37,sentence_DC,2,,1,1748344816268,31,1748344815402,C,1,29
1346496,26,10,sentence,1,high,0,1748345166453,71,1748345164648,C,1,29
1346496,27,5,sentence,1,high,0,1748345171652,72,1748345169248,C,1,29
1346496,27,7,sentence_DC,1,,1,1748344818758,32,1748344818021,C,1,29
1346496,28,20,sentence_DC,1,,0,1748344820661,33,1748344820038,C,1,29
1346496,28,41,sentence,2,low,1,1748345176781,73,1748345174151,C,1,29
1346496,29,50,sentence,2,low,1,1748345181109,74,1748345178934,C,1,29
1346496,29,28,sentence_DC,2,,1,1748344823996,34,1748344822959,C,1,29
1346496,30,25,sentence_DC,2,,0,1748344826892,35,1748344826202,C,1,29
1346496,30,47,sentence,2,low,0,1748345186372,75,1748345184369,C,1,29
1346496,31,19,sentence_DC,1,,0,1748344845316,36,1748344844552,C,1,29
1346496,31,54,sentence,2,low,0,1748345208468,76,1748345206313,C,1,29
1346496,32,1,sentence_DC,1,,0,1748344847221,37,1748344847213,C,1,29
1346496,32,45,sentence,2,low,0,1748345211909,77,1748345210265,C,1,29
1346496,33,8,sentence_DC,1,,0,1748344854484,38,1748344853510,C,1,29
1346496,33,3,sentence,1,high,1,1748345215148,78,1748345213810,C,1,29
1346496,34,3,sentence_DC,1,,0,1748344857700,39,1748344856801,C,1,29
1346496,34,57,sentence,2,low,0,1748345220532,79,1748345217865,C,1,29
1346496,35,17,sentence_DC,1,,0,1748344861796,40,1748344860728,C,1,29
1346496,35,1,sentence,1,high,1,1748345225613,80,1748345223198,C,1,29
1346496,36,24,sentence,1,high,0,1748345271148,81,1748345269543,C,1,29
1346496,36,4,sentence_DC,1,,1,1748344881013,41,1748344880097,C,1,29
1346496,37,56,sentence,2,low,1,1748345274525,82,1748345272990,C,1,29
1346496,37,35,sentence_DC,2,,0,1748344883948,42,1748344883169,C,1,29
1346496,38,29,sentence,1,high,0,1748345278412,83,1748345276814,C,1,29
1346496,38,22,sentence_DC,2,,1,1748344886444,43,1748344885709,C,1,29
1346496,39,16,sentence_DC,1,,1,1748344889365,44,1748344888818,C,1,29
1346496,39,49,sentence,2,low,0,1748345283596,84,1748345281711,C,1,29
1346496,40,15,sentence_DC,1,,0,1748344892204,45,1748344891424,C,1,29
1346496,40,15,sentence,1,high,1,1748345287460,85,1748345285784,C,1,29
1346496,41,33,sentence,2,low,1,1748345307037,86,1748345305354,C,1,29
1346496,42,35,sentence,2,low,1,1748345310549,87,1748345308953,C,1,29
1346496,43,48,sentence,2,low,1,1748345314046,88,1748345312274,C,1,29
1346496,44,17,sentence,1,high,0,1748345317612,89,1748345315971,C,1,29
1346496,45,22,sentence,1,high,1,1748345321604,90,1748345319450,C,1,29
1346496,46,37,sentence,2,low,0,1748345372117,91,1748345370550,C,1,29
1346496,47,18,sentence,1,high,1,1748345375708,92,1748345374072,C,1,29
1346496,48,25,sentence,1,high,1,1748345379693,93,1748345377914,C,1,29
1346496,49,31,sentence,2,low,0,1748345382853,94,1748345381417,C,1,29
1346496,50,19,sentence,1,high,1,1748345386949,95,1748345384823,C,1,29
1346496,51,59,sentence,2,low,1,1748345407509,96,1748345405671,C,1,29
1346496,52,8,sentence,1,high,0,1748345411116,97,1748345409434,C,1,29
1346496,53,4,sentence,1,high,0,1748345414381,98,1748345412761,C,1,29
1346496,54,27,sentence,1,high,0,1748345418565,99,1748345416350,C,1,29
1346496,55,12,sentence,1,high,0,1748345422797,100,1748345420864,C,1,29
1346496,56,11,sentence,1,high,0,1748345442293,101,1748345440639,C,1,29
1346496,57,30,sentence,1,high,0,1748345446804,102,1748345444985,C,1,29
1346496,58,51,sentence,2,low,1,1748345450741,103,1748345448566,C,1,29
1346496,59,55,sentence,2,low,1,1748345454972,104,1748345452554,C,1,29
1346496,60,36,sentence,2,low,1,1748345458021,105,1748345456554,C,1,29
1134155,1,36,sentence,2,low,1,1724330010354,1,1724330006510,A,1,3
1134155,2,32,sentence,2,low,0,1724330018114,2,1724330014321,A,1,3
1134155,3,25,sentence,1,high,1,1724330026442,3,1724330021817,A,1,3
1134155,4,21,sentence,1,high,0,1724330033930,4,1724330028993,A,1,3
1134155,5,5,sentence,1,high,0,1724330042050,5,1724330038659,A,1,3
1134155,6,33,sentence,2,low,1,1724330070058,6,1724330065454,A,1,3
1134155,7,24,sentence,1,high,0,1724330076802,7,1724330073137,A,1,3
1134155,8,42,sentence,2,low,1,1724330083754,8,1724330080228,A,1,3
1134155,9,16,sentence,1,high,1,1724330090698,9,1724330086712,A,1,3
1134155,10,54,sentence,2,low,0,1724330098450,10,1724330094446,A,1,3
1134155,11,28,sentence,1,high,0,1724330125794,11,1724330121469,A,1,3
1134155,12,2,sentence,1,high,0,1724330132442,12,1724330128675,A,1,3
1134155,13,20,sentence,1,high,1,1724330138994,13,1724330135626,A,1,3
1134155,14,18,sentence,1,high,1,1724330148626,14,1724330143859,A,1,3
1134155,15,38,sentence,2,low,1,1724330155201,15,1724330152233,A,1,3
1134155,16,13,sentence,1,high,1,1724330182875,16,1724330179050,A,1,3
1134155,17,12,sentence,1,high,0,1724330189760,17,1724330185910,A,1,3
1134155,18,50,sentence,2,low,1,1724330196394,18,1724330193267,A,1,3
1134155,19,56,sentence,2,low,1,1724330204299,19,1724330199691,A,1,3
1134155,20,9,sentence,1,high,0,1724330210621,20,1724330206443,A,1,3
1134155,21,35,sentence,2,low,1,1724330265066,21,1724330260762,A,1,3
1134155,22,1,sentence,1,high,1,1724330270985,22,1724330268132,A,1,3
1134155,23,11,sentence,1,high,0,1724330277475,23,1724330273907,A,1,3
1134155,24,45,sentence,2,low,0,1724330284114,24,1724330280640,A,1,3
1134155,25,26,sentence,1,high,0,1724330291378,25,1724330287700,A,1,3
1134155,26,55,sentence,2,low,1,1724330319692,26,1724330315827,A,1,3
1134155,27,31,sentence,2,low,1,1724330325520,27,1724330322324,A,0,3
1134155,28,7,sentence,1,high,1,1724330332450,28,1724330328409,A,1,3
1134155,29,49,sentence,2,low,0,1724330339378,29,1724330335505,A,1,3
1134155,30,46,sentence,2,low,0,1724330344946,30,1724330341875,A,1,3
1134155,31,29,sentence,1,high,1,1724330462122,31,1724330456751,A,0,3
1134155,32,59,sentence,2,low,1,1724330471546,32,1724330467935,A,1,3
1134155,33,23,sentence,1,high,1,1724330476658,33,1724330473830,A,1,3
1134155,34,58,sentence,2,low,0,1724330485770,34,1724330479722,A,1,3
1134155,35,52,sentence,2,low,0,1724330492578,35,1724330488343,A,1,3
1134155,36,48,sentence,2,low,1,1724330521074,36,1724330516382,A,1,3
1134155,37,40,sentence,2,low,1,1724330528753,37,1724330525187,A,1,3
1134155,38,39,sentence,2,low,1,1724330535402,38,1724330531696,A,1,3
1134155,39,60,sentence,2,low,1,1724330542121,39,1724330537629,A,1,3
1134155,40,17,sentence,1,high,0,1724330547001,40,1724330544186,A,1,3
1134155,41,22,sentence,1,high,1,1724330573338,41,1724330569258,A,1,3
1134155,42,6,sentence,1,high,0,1724330580208,42,1724330577034,A,1,3
1134155,43,51,sentence,2,low,1,1724330586136,43,1724330583252,A,1,3
1134155,44,30,sentence,1,high,0,1724330594027,44,1724330589409,A,1,3
1134155,45,15,sentence,1,high,1,1724330602744,45,1724330599464,A,1,3
1134155,46,10,sentence,1,high,0,1724330664219,46,1724330659298,A,1,3
1134155,47,43,sentence,2,low,0,1724330672937,47,1724330668371,A,1,3
1134155,48,4,sentence,1,high,0,1724330681553,48,1724330677540,A,1,3
1134155,49,53,sentence,2,low,1,1724330688665,49,1724330684796,A,1,3
1134155,50,57,sentence,2,low,0,1724330696937,50,1724330692121,A,1,3
1134155,51,27,sentence,1,high,0,1724330724656,51,1724330721381,A,1,3
1134155,52,47,sentence,2,low,0,1724330731427,52,1724330727793,A,1,3
1134155,53,14,sentence,1,high,0,1724330736328,53,1724330733788,A,1,3
1134155,54,8,sentence,1,high,0,1724330742057,54,1724330738442,A,1,3
1134155,55,3,sentence,1,high,1,1724330748320,55,1724330746083,A,1,3
1134155,56,41,sentence,2,low,1,1724330776003,56,1724330771828,A,1,3
1134155,57,34,sentence,2,low,1,1724330782377,57,1724330779240,A,1,3
1134155,58,44,sentence,2,low,1,1724330787817,58,1724330784628,A,1,3
1134155,59,37,sentence,2,low,0,1724330793385,59,1724330790664,A,1,3
1134155,60,19,sentence,1,high,1,1724330799490,60,1724330796703,A,1,3
1134155,1,1,sentence_DC,1,,0,1724330879344,61,1724330877037,A,1,3
1134155,2,5,sentence_DC,1,,1,1724330884184,62,1724330882237,A,1,3
1134155,3,32,sentence_DC,2,,0,1724330888624,63,1724330886346,A,0,3
1134155,4,3,sentence_DC,1,,0,1724330893488,64,1724330891619,A,1,3
1134155,5,34,sentence_DC,2,,1,1724330897712,65,1724330895777,A,1,3
1134155,6,19,sentence_DC,1,,0,1724330923616,66,1724330921539,A,1,3
1134155,7,11,sentence_DC,1,,0,1724330927696,67,1724330925739,A,1,3
1134155,8,36,sentence_DC,2,,1,1724330932264,68,1724330930564,A,1,3
1134155,9,33,sentence_DC,2,,1,1724330938400,69,1724330935466,A,1,3
1134155,10,30,sentence_DC,2,,1,1724330943153,70,1724330940793,A,1,3
1134155,11,26,sentence_DC,2,,1,1724330970344,71,1724330967829,A,1,3
1134155,12,20,sentence_DC,1,,0,1724330975264,72,1724330972907,A,1,3
1134155,13,27,sentence_DC,2,,0,1724330980088,73,1724330978010,A,1,3
1134155,14,37,sentence_DC,2,,1,1724330984720,74,1724330982858,A,1,3
1134155,15,9,sentence_DC,1,,0,1724330989743,75,1724330987531,A,1,3
1134155,16,18,sentence_DC,1,,1,1724331046311,76,1724331043852,A,1,3
1134155,17,7,sentence_DC,1,,1,1724331050712,77,1724331048668,A,1,3
1134155,18,28,sentence_DC,2,,1,1724331055056,78,1724331052608,A,1,3
1134155,19,39,sentence_DC,2,,0,1724331061176,79,1724331058056,A,1,3
1134155,20,17,sentence_DC,1,,0,1724331066024,80,1724331063789,A,1,3
1134155,21,23,sentence_DC,2,,1,1724331091592,81,1724331089673,A,1,3
1134155,22,13,sentence_DC,1,,0,1724331097120,82,1724331094521,A,1,3
1134155,23,12,sentence_DC,1,,0,1724331101183,83,1724331099728,A,1,3
1134155,24,2,sentence_DC,1,,1,1724331106375,84,1724331103715,A,1,3
1134155,25,21,sentence_DC,2,,0,1724331110896,85,1724331108939,A,1,3
1134155,26,22,sentence_DC,2,,1,1724331134944,86,1724331133430,A,1,3
1134155,27,16,sentence_DC,1,,1,1724331141128,87,1724331139005,A,1,3
1134155,28,8,sentence_DC,1,,0,1724331144616,88,1724331142944,A,1,3
1134155,29,6,sentence_DC,1,,0,1724331148055,89,1724331146745,A,1,3
1134155,30,14,sentence_DC,1,,1,1724331151880,90,1724331150229,A,1,3
1134155,31,15,sentence_DC,1,,0,1724331203712,91,1724331201737,A,1,3
1134155,32,31,sentence_DC,2,,1,1724331208624,92,1724331206688,A,1,3
1134155,33,40,sentence_DC,2,,1,1724331212232,93,1724331210688,A,1,3
1134155,34,24,sentence_DC,2,,1,1724331215720,94,1724331214136,A,1,3
1134155,35,38,sentence_DC,2,,0,1724331219120,95,1724331217960,A,1,3
1134155,36,10,sentence_DC,1,,0,1724331243480,96,1724331241269,A,1,3
1134155,37,4,sentence_DC,1,,1,1724331248231,97,1724331246123,A,1,3
1134155,38,29,sentence_DC,2,,0,1724331252809,98,1724331250747,A,1,3
1134155,39,35,sentence_DC,2,,0,1724331256599,99,1724331255074,A,1,3
1134155,40,25,sentence_DC,2,,0,1724331261192,100,1724331258753,A,1,3
1346599,1,54,sentence,2,low,0,1748348466078,46,1748348460257,C,1,30
1346599,1,16,sentence_DC,1,,1,1748348060302,6,1748348048875,C,1,30
1346599,2,21,sentence,1,high,0,1748348471526,47,1748348468524,C,1,30
1346599,2,32,sentence_DC,2,,1,1748348065350,7,1748348063153,C,1,30
1346599,3,50,sentence,2,low,1,1748348476702,48,1748348473408,C,1,30
1346599,3,21,sentence_DC,2,,0,1748348069030,8,1748348067499,C,1,30
1346599,4,1,sentence_DC,1,,0,1748348072486,9,1748348071050,C,1,30
1346599,4,60,sentence,2,low,1,1748348481798,49,1748348479032,C,1,30
1346599,5,3,sentence,1,high,1,1748348486150,50,1748348483656,C,1,30
1346599,5,5,sentence_DC,1,,1,1748348078262,10,1748348075874,C,1,30
1346599,6,43,sentence,2,low,0,1748348510238,51,1748348507226,C,1,30
1346599,6,35,sentence_DC,2,,0,1748348097966,11,1748348096722,C,1,30
1346599,7,26,sentence_DC,2,,1,1748348102342,12,1748348100225,C,1,30
1346599,7,42,sentence,2,low,1,1748348515574,52,1748348512759,C,1,30
1346599,8,2,sentence,1,high,0,1748348520702,53,1748348517692,C,1,30
1346599,8,20,sentence_DC,1,,0,1748348106191,13,1748348104776,C,1,30
1346599,9,18,sentence_DC,1,,1,1748348110118,14,1748348108649,C,1,30
1346599,9,13,sentence,1,high,1,1748348529335,54,1748348523122,C,1,30
1346599,10,12,sentence_DC,1,,0,1748348113343,15,1748348112001,C,1,30
1346599,10,26,sentence,1,high,0,1748348534782,55,1748348531467,C,1,30
1346599,11,14,sentence_DC,1,,1,1748348165966,16,1748348164248,C,1,30
1346599,11,30,sentence,1,high,0,1748348558678,56,1748348555648,C,1,30
1346599,12,4,sentence,1,high,0,1748348564646,57,1748348561345,C,1,30
1346599,12,37,sentence_DC,2,,1,1748348169390,17,1748348168223,C,1,30
1346599,13,34,sentence_DC,2,,1,1748348173022,18,1748348171465,C,1,30
1346599,13,53,sentence,2,low,1,1748348572694,58,1748348566697,C,1,30
1346599,14,36,sentence_DC,2,,1,1748348176470,19,1748348175362,C,1,30
1346599,14,33,sentence,2,low,1,1748348578638,59,1748348574976,C,1,30
1346599,15,27,sentence,1,high,0,1748348584486,60,1748348580635,C,1,30
1346599,15,39,sentence_DC,2,,0,1748348179494,20,1748348178271,C,1,30
1346599,16,2,sentence_DC,1,,1,1748348199694,21,1748348198265,C,1,30
1346599,16,41,sentence,2,low,1,1748348756742,61,1748348753525,C,1,30
1346599,17,31,sentence_DC,2,,1,1748348202862,22,1748348201859,C,1,30
1346599,17,19,sentence,1,high,1,1748348760598,62,1748348758470,C,1,30
1346599,18,3,sentence_DC,1,,0,1748348205902,23,1748348204858,C,1,30
1346599,18,40,sentence,2,low,1,1748348765750,63,1748348762167,C,1,30
1346599,19,4,sentence_DC,1,,1,1748348209782,24,1748348208192,C,1,30
1346599,19,16,sentence,1,high,1,1748348770270,64,1748348767476,C,1,30
1346599,20,52,sentence,2,low,0,1748348777430,65,1748348772785,C,1,30
1346599,20,6,sentence_DC,1,,0,1748348212814,25,1748348211640,C,1,30
1346599,21,11,sentence,1,high,0,1748348799358,66,1748348796251,C,1,30
1346599,21,27,sentence_DC,2,,0,1748348232502,26,1748348231161,C,1,30
1346599,22,55,sentence,2,low,1,1748348804846,67,1748348801481,C,1,30
1346599,22,7,sentence_DC,1,,1,1748348236534,27,1748348234919,C,1,30
1346599,23,15,sentence,1,high,1,1748348809455,68,1748348806778,C,1,30
1346599,23,17,sentence_DC,1,,0,1748348239848,28,1748348238415,C,1,30
1346599,24,24,sentence_DC,2,,1,1748348243366,29,1748348241967,C,1,30
1346599,24,38,sentence,2,low,1,1748348814702,69,1748348811572,C,1,30
1346599,25,28,sentence,1,high,0,1748348818850,70,1748348816226,C,1,30
1346599,25,19,sentence_DC,1,,0,1748348246806,30,1748348245324,C,1,30
1346599,26,30,sentence_DC,2,,1,1748348323942,31,1748348322770,C,1,30
1346599,26,5,sentence,1,high,0,1748348839934,71,1748348837292,C,1,30
1346599,27,59,sentence,2,low,1,1748348844694,72,1748348841619,C,1,30
1346599,27,29,sentence_DC,2,,0,1748348326862,32,1748348325752,C,1,30
1346599,28,33,sentence_DC,2,,1,1748348330094,33,1748348328752,C,1,30
1346599,28,22,sentence,1,high,1,1748348849886,73,1748348846323,C,1,30
1346599,29,25,sentence,1,high,1,1748348854910,74,1748348851443,C,1,30
1346599,29,38,sentence_DC,2,,1,1748348332662,34,1748348331820,C,0,30
1346599,30,25,sentence_DC,2,,0,1748348336062,35,1748348334873,C,1,30
1346599,30,18,sentence,1,high,1,1748348862398,75,1748348856637,C,1,30
1346599,31,23,sentence_DC,2,,1,1748348358510,36,1748348356939,C,1,30
1346599,31,47,sentence,2,low,0,1748348912670,76,1748348910203,C,1,30
1346599,32,28,sentence_DC,2,,1,1748348361358,37,1748348360266,C,1,30
1346599,32,49,sentence,2,low,0,1748348917742,77,1748348914553,C,1,30
1346599,33,9,sentence_DC,1,,0,1748348365622,38,1748348364242,C,1,30
1346599,33,35,sentence,2,low,1,1748348922007,78,1748348919316,C,1,30
1346599,34,8,sentence_DC,1,,0,1748348368790,39,1748348367835,C,1,30
1346599,34,17,sentence,1,high,0,1748348926422,79,1748348923255,C,1,30
1346599,35,11,sentence_DC,1,,0,1748348371926,40,1748348370751,C,1,30
1346599,35,44,sentence,2,low,1,1748348930751,80,1748348928007,C,1,30
1346599,36,34,sentence,2,low,1,1748348951631,81,1748348949109,C,1,30
1346599,36,40,sentence_DC,2,,1,1748348391590,41,1748348389938,C,1,30
1346599,37,32,sentence,2,low,0,1748348956943,82,1748348953788,C,1,30
1346599,37,22,sentence_DC,2,,1,1748348395151,42,1748348393951,C,1,30
1346599,38,10,sentence,1,high,0,1748348961366,83,1748348958854,C,1,30
1346599,38,15,sentence_DC,1,,0,1748348399094,43,1748348397532,C,1,30
1346599,39,13,sentence_DC,1,,0,1748348401974,44,1748348400826,C,1,30
1346599,39,7,sentence,1,high,1,1748348969719,84,1748348965424,C,1,30
1346599,40,10,sentence_DC,1,,0,1748348405102,45,1748348403986,C,1,30
