"","...1","...2","Trial_Nr","Trial_Id","Task_Name","sub","x","y","time","conf","el_x","el_y","el_pupil","el_time","time_start","time_diff","Freq","web_wordID","web_char","web_char_num","web_target_word","web_word_num","el_wordID","el_char","el_char_num","el_target_word","el_word_num","freq","zipf","ground_truth"
"6251",22384,22384,19,130,"Single_line_sentences",13,836.66522026062,977.528522014618,1745421341553.5,1,1084.7,496.8,1470,7293360,1476.5,16,NA,"got","o",2,NA,3,"scared.","s",1,NA,4,590673,6.47,"fixation"
"6252",22385,22385,19,130,"Single_line_sentences",13,879.308795928955,977.534766197205,1745421341569.5,0.935343399316307,1084.3,499,1478,7293376,1492.5,16,NA,"got","o",2,NA,3,"scared.","s",1,NA,4,590673,6.47,"fixation"
"6253",22386,22386,19,130,"Single_line_sentences",13,784.615716934205,969.852426052094,1745421341585.6,1,1085,496.3,1479,7293392,1508.59985351563,16.099853515625,NA,"got","g",1,NA,3,"scared.","s",1,NA,4,590673,6.47,"fixation"
"6254",22387,22387,19,130,"Single_line_sentences",13,812.313852310181,979.20382976532,1745421341618.5,0.984038070462974,1084.2,499.2,1489,7293424,1541.5,32.900146484375,NA,"got","g",1,NA,3,"scared.","s",1,NA,4,590673,6.47,"saccade"
"6255",22388,22388,19,130,"Single_line_sentences",13,786.260089874268,967.996873855591,1745421341633.6,0.94947620283455,1204.8,501.2,1491,7293440,1556.59985351563,15.099853515625,NA,"got","g",1,NA,3,"scared.","c",2,NA,4,590673,6.47,"saccade"
"6256",22389,22389,19,130,"Single_line_sentences",13,791.965684890746,964.361729621887,1745421341649.6,0.890595483516817,1266.9,507.5,1484,7293456,1572.59985351563,16,NA,"got","g",1,NA,3,"scared.","a",3,NA,4,590673,6.47,"pso"
"6257",22390,22390,19,130,"Single_line_sentences",13,876.884880065918,974.949288368225,1745421341665.5,0.979262147967224,1259.8,505.3,1480,7293472,1588.5,15.900146484375,NA,"got","o",2,NA,3,"scared.","a",3,NA,4,590673,6.47,"fixation"
"6258",22391,22391,19,130,"Single_line_sentences",13,1033.40492248535,978.091399669646,1745421341681.6,0.942844897083485,1260.2,504.8,1477,7293488,1604.59985351563,16.099853515625,NA,"scared.",NA,0,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6259",22392,22392,19,130,"Single_line_sentences",13,1058.00800323486,963.762867450715,1745421341698.4,1,1262.1,506.5,1479,7293504,1621.39990234375,16.800048828125,NA,"scared.",NA,0,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6260",22393,22393,19,130,"Single_line_sentences",13,1080.09418487549,976.279492378236,1745421341713.5,1,1263,507.7,1470,7293520,1636.5,15.10009765625,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6261",22394,22394,19,130,"Single_line_sentences",13,1090.84705352783,973.14414024353,1745421341729.6,1,1263.7,508.8,1470,7293536,1652.59985351563,16.099853515625,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6262",22395,22395,19,130,"Single_line_sentences",13,1067.516040802,978.825380802154,1745421341745.7,1,1264.6,509.8,1467,7293552,1668.69995117188,16.10009765625,NA,NA,NA,NA,NA,NA,"scared.","a",3,NA,4,NA,NA,"fixation"
"6263",22396,22396,19,130,"Single_line_sentences",13,1107.16541290283,974.671647548676,1745421341761.5,0.802782100921228,1265.6,509.8,1466,7293568,1684.5,15.800048828125,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6264",22397,22397,19,130,"Single_line_sentences",13,1117.43585586548,983.814482688905,1745421341777.5,1,1265.1,510.4,1464,7293584,1700.5,16,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6265",22398,22398,19,130,"Single_line_sentences",13,1107.93308258057,986.683394908905,1745421341810.4,0.882609081358222,1265.3,511,1461,7293616,1733.39990234375,32.89990234375,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6266",22399,22399,19,130,"Single_line_sentences",13,1069.02002334595,978.430323600768,1745421341825.7,1,1265.5,512,1461,7293632,1748.69995117188,15.300048828125,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6267",22400,22400,19,130,"Single_line_sentences",13,1052.98822402954,982.242364883424,1745421341841.6,1,1266,512.3,1460,7293648,1764.59985351563,15.89990234375,NA,"scared.",NA,0,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6268",22401,22401,19,130,"Single_line_sentences",13,1108.53258132935,969.79365348816,1745421341857.7,1,1265.4,512.6,1458,7293664,1780.69995117188,16.10009765625,NA,"scared.","s",1,NA,4,"scared.","a",3,NA,4,13053,4.81,"fixation"
"6269",22402,22402,19,130,"Single_line_sentences",13,1110.58994293213,978.706161975862,1745421341873.5,1,1177,509.8,1450,7293680,1796.5,15.800048828125,NA,"scared.","s",1,NA,4,"scared.","c",2,NA,4,13053,4.81,"saccade"
"6270",22403,22403,19,130,"Single_line_sentences",13,978.004760742187,971.578202247619,1745421341889.8,1,965.4,487.5,1462,7293696,1812.80004882813,16.300048828125,NA,"got","t",3,NA,3,"got","t",3,NA,3,590673,6.47,"saccade"
"6271",22404,22404,19,130,"Single_line_sentences",13,1011.62721633911,977.320661544799,1745421341906.3,0.993119824014563,898.9,479.5,1459,7293712,1829.30004882813,16.5,NA,"scared.",NA,0,NA,4,"got","o",2,NA,3,13053,4.81,"pso"
"6272",22405,22405,19,130,"Single_line_sentences",13,527.407894134521,949.196476936339,1745421341937.6,0.987807636498485,899.6,476.6,1448,7293744,1860.59985351563,31.2998046875,NA,"dog","o",2,NA,2,"got","o",2,NA,3,29680,5.17,"fixation"
"6273",22406,22406,19,130,"Single_line_sentences",13,533.660774230956,950.758616924285,1745421341953.8,0.952561169118442,897.1,477.3,1438,7293760,1876.80004882813,16.2001953125,NA,"dog","o",2,NA,2,"got","o",2,NA,3,29680,5.17,"fixation"
"6274",22407,22407,19,130,"Single_line_sentences",13,496.210327148438,963.490891456603,1745421341985.9,0.939647564390932,892.8,479.6,1420,7293792,1908.89990234375,32.099853515625,NA,"dog","d",1,NA,2,"got","o",2,NA,3,29680,5.17,"fixation"
"6275",22408,22408,20,103,"Single_line_sentences",13,586.83156967163,943.927352428435,1745421343393.7,0.466480538395771,719.2,443.7,1293,7295200,14.699951171875,NA,NA,"made","m",1,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6276",22409,22409,20,103,"Single_line_sentences",13,586.142864227296,941.335630416871,1745421343425.6,0.486291650612528,722.2,437.3,1288,7295232,46.599853515625,31.89990234375,NA,"made","m",1,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6277",22410,22410,20,103,"Single_line_sentences",13,516.112031936645,940.989046096802,1745421343441.6,0.541581076703275,722.8,436.2,1291,7295248,62.599853515625,16,NA,"made","m",1,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6278",22411,22411,20,103,"Single_line_sentences",13,558.883323669434,950.789580345153,1745421343457.6,0.703765437025317,721.6,434.9,1285,7295264,78.599853515625,16,NA,"made","m",1,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6279",22412,22412,20,103,"Single_line_sentences",13,510.470809936524,952.741370201112,1745421343489.6,0.672484501886901,722.4,430,1291,7295296,110.599853515625,32,NA,"made",NA,0,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6280",22413,22413,20,103,"Single_line_sentences",13,487.646255493163,949.813942909241,1745421343505.5,0.691411211376737,722.4,428.2,1294,7295312,126.5,15.900146484375,NA,"made",NA,0,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6281",22414,22414,20,103,"Single_line_sentences",13,445.792808532715,960.709075927735,1745421343521.5,0.926342983572176,723.6,427.9,1303,7295328,142.5,16,NA,"made",NA,0,NA,2,"made","d",3,NA,2,162547,5.91,"fixation"
"6282",22415,22415,20,103,"Single_line_sentences",13,415.714874267578,956.030380725862,1745421343538.4,0.886598285280615,574.2,433.4,1321,7295344,159.39990234375,16.89990234375,NA,"Paul","l",4,NA,1,"made","m",1,NA,2,37976,5.28,"saccade"
"6283",22416,22416,20,103,"Single_line_sentences",13,433.64273071289,948.913106918335,1745421343569.5,0.886598285280615,408.7,433.3,1338,7295376,190.5,31.10009765625,NA,"Paul","l",4,NA,1,"Paul","l",4,NA,1,37976,5.28,"pso"
"6284",22417,22417,20,103,"Single_line_sentences",13,211.502494812012,937.337422370911,1745421343585.5,0.848581726471821,403.8,430.9,1346,7295392,206.5,16,NA,"Paul","a",2,NA,1,"Paul","l",4,NA,1,37976,5.28,"fixation"
"6285",22418,22418,20,103,"Single_line_sentences",13,66.5437316894532,931.618330478669,1745421343601.8,0.927935358538143,399.6,430.9,1355,7295408,222.800048828125,16.300048828125,NA,NA,NA,NA,NA,NA,"Paul","l",4,NA,1,NA,NA,"fixation"
"6286",22419,22419,20,103,"Single_line_sentences",13,-26.7205810546874,937.872619628906,1745421343617.7,0.938158673732367,397.8,430.2,1359,7295424,238.699951171875,15.89990234375,NA,NA,NA,NA,NA,NA,"Paul","l",4,NA,1,NA,NA,"fixation"
"6287",22420,22420,20,103,"Single_line_sentences",13,-19.9124908447266,950.009315013886,1745421343638.8,0.954667581011406,395.7,429.4,1363,7295445,259.800048828125,21.10009765625,NA,NA,NA,NA,NA,NA,"Paul","l",4,NA,1,NA,NA,"fixation"
"6288",22421,22421,20,103,"Single_line_sentences",13,-56.6970062255858,936.279065608978,1745421343651,0.969953218500674,394.9,430.7,1362,7295457,272,12.199951171875,NA,NA,NA,NA,NA,NA,"Paul","l",4,NA,1,NA,NA,"fixation"
"6289",22422,22422,20,103,"Single_line_sentences",13,-62.4789047241211,936.228017807006,1745421343666.2,0.939539082663568,393.2,433,1362,7295472,287.199951171875,15.199951171875,NA,NA,NA,NA,NA,NA,"Paul","l",4,NA,1,NA,NA,"fixation"
"6290",22423,22423,20,103,"Single_line_sentences",13,-37.0115661621094,938.86679649353,1745421343681.6,1,391.8,435.3,1355,7295488,302.599853515625,15.39990234375,NA,NA,NA,NA,NA,NA,"Paul","l",4,NA,1,NA,NA,"fixation"
"6291",22424,22424,20,103,"Single_line_sentences",13,-32.5035095214845,942.890496253968,1745421343713.5,1,442,441.6,1344,7295520,334.5,31.900146484375,NA,NA,NA,NA,NA,NA,"made",NA,0,NA,2,NA,NA,"saccade"
"6292",22425,22425,20,103,"Single_line_sentences",13,4.61700439453126,938.43858718872,1745421343729.5,0.932118172251541,481.6,452.2,1332,7295536,350.5,16,NA,NA,NA,NA,NA,NA,"made",NA,0,NA,2,NA,NA,"saccade"
"6293",22426,22426,20,103,"Single_line_sentences",13,72.0453643798829,938.866732120514,1745421343745.6,0.932118172251541,521.2,462.4,1317,7295552,366.599853515625,16.099853515625,NA,NA,NA,NA,NA,NA,"made","m",1,NA,2,NA,NA,"saccade"
"6294",22427,22427,20,103,"Single_line_sentences",13,173.900413513184,940.963940620423,1745421343762,0.954673449881205,528.2,467.4,1309,7295568,383,16.400146484375,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6295",22428,22428,20,103,"Single_line_sentences",13,203.936862945557,952.634124755858,1745421343777.5,0.989672383245032,535.4,466.8,1293,7295584,398.5,15.5,NA,"Paul","a",2,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6296",22429,22429,20,103,"Single_line_sentences",13,209.804763793945,945.20586490631,1745421343809.5,0.870835017992988,548.6,467.9,1271,7295616,430.5,32,NA,"Paul","a",2,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6297",22430,22430,20,103,"Single_line_sentences",13,216.701145172119,960.096888542174,1745421343825.5,0.936026705154054,549.8,467.7,1258,7295632,446.5,16,NA,"Paul","a",2,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6298",22431,22431,20,103,"Single_line_sentences",13,239.982719421387,955.059378147125,1745421343859,0.984908772792726,554.3,465.6,1228,7295665,480,33.5,NA,"Paul","a",2,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6299",22432,22432,20,103,"Single_line_sentences",13,247.358093261719,961.632957458496,1745421343873.6,0.932434126038159,555.3,463.4,1216,7295680,494.599853515625,14.599853515625,NA,"Paul","a",2,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6300",22433,22433,20,103,"Single_line_sentences",13,131.685905456543,949.015073776246,1745421343889.5,0.982715601719155,557.4,463.4,1209,7295696,510.5,15.900146484375,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6301",22434,22434,20,103,"Single_line_sentences",13,180.932636260986,953.499040603637,1745421343905.6,1,555.9,461,1196,7295712,526.599853515625,16.099853515625,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6302",22435,22435,20,103,"Single_line_sentences",13,147.814292907715,948.452324867249,1745421343921.5,0.977973829092583,556.6,461.9,1188,7295728,542.5,15.900146484375,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6303",22436,22436,20,103,"Single_line_sentences",13,142.208862304687,957.590525150299,1745421343937.5,0.977973829092583,557.9,461.3,1182,7295744,558.5,16,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6304",22437,22437,20,103,"Single_line_sentences",13,120.491638183594,966.671304702758,1745421343953.7,0.988397949307084,558.7,460.9,1171,7295760,574.699951171875,16.199951171875,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6305",22438,22438,20,103,"Single_line_sentences",13,98.353843688965,945.287103652954,1745421343970,0.918127899577447,558.2,460.1,1171,7295776,591,16.300048828125,NA,NA,NA,NA,NA,NA,"made","m",1,NA,2,NA,NA,"fixation"
"6306",22439,22439,20,103,"Single_line_sentences",13,150.620498657226,972.17712879181,1745421343985.9,0.9783996819904,556.8,458.4,1165,7295792,606.89990234375,15.89990234375,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6307",22440,22440,20,103,"Single_line_sentences",13,157.096538543701,969.896843433379,1745421344001.7,1,555.7,458,1164,7295808,622.699951171875,15.800048828125,NA,"Paul","P",1,NA,1,"made","m",1,NA,2,37976,5.28,"fixation"
"6308",22441,22441,20,103,"Single_line_sentences",13,104.178771972656,944.34700012207,1745421344017.6,1,653.1,433.7,1162,7295824,638.599853515625,15.89990234375,NA,NA,NA,NA,NA,NA,"made","a",2,NA,2,NA,NA,"saccade"
"6309",22442,22442,20,103,"Single_line_sentences",13,133.262557983398,971.138277053832,1745421344033.6,1,681,418.4,1150,7295840,654.599853515625,16,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"pso"
"6310",22443,22443,20,103,"Single_line_sentences",13,176.340923309326,955.52267074585,1745421344049.6,1,678.8,419,1150,7295856,670.599853515625,16,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"pso"
"6311",22444,22444,20,103,"Single_line_sentences",13,210.974063873291,971.103129386902,1745421344081.7,1,681.5,416.4,1144,7295888,702.699951171875,32.10009765625,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6312",22445,22445,20,103,"Single_line_sentences",13,244.321174621582,969.454600811004,1745421344097.6,1,682.2,416,1135,7295904,718.599853515625,15.89990234375,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6313",22446,22446,20,103,"Single_line_sentences",13,214.066486358643,956.020531654358,1745421344113.6,1,682,417.7,1135,7295920,734.599853515625,16,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6314",22447,22447,20,103,"Single_line_sentences",13,172.259559631348,961.279549598693,1745421344129.5,1,682.1,419.4,1129,7295936,750.5,15.900146484375,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6315",22448,22448,20,103,"Single_line_sentences",13,156.678142547607,961.896243095397,1745421344145.5,1,682.9,417.4,1124,7295952,766.5,16,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6316",22449,22449,20,103,"Single_line_sentences",13,160.652160644531,968.014125823975,1745421344193.8,1,681,416.4,1110,7296000,814.800048828125,48.300048828125,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6317",22450,22450,20,103,"Single_line_sentences",13,201.064853668213,968.646848201753,1745421344209.5,0.903097068653332,681.3,417.6,1108,7296016,830.5,15.699951171875,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6318",22451,22451,20,103,"Single_line_sentences",13,205.562210083008,962.325739860535,1745421344241.5,1,680.9,418.1,1101,7296048,862.5,32,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6319",22452,22452,20,103,"Single_line_sentences",13,176.707305908203,968.997681140899,1745421344257.5,1,680.5,417.6,1100,7296064,878.5,16,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6320",22453,22453,20,103,"Single_line_sentences",13,199.196262359619,965.34213066101,1745421344274.8,0.998987832833694,679.4,415.7,1092,7296081,895.800048828125,17.300048828125,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6321",22454,22454,20,103,"Single_line_sentences",13,179.595165252685,961.035447120667,1745421344289.7,1,680.1,418.1,1095,7296096,910.699951171875,14.89990234375,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6322",22455,22455,20,103,"Single_line_sentences",13,209.539890289307,967.650289535522,1745421344305.6,1,679.5,418.3,1092,7296112,926.599853515625,15.89990234375,NA,"Paul","a",2,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6323",22456,22456,20,103,"Single_line_sentences",13,178.478679656982,964.243540763856,1745421344321.6,1,679.2,420.2,1096,7296128,942.599853515625,16,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6324",22457,22457,20,103,"Single_line_sentences",13,162.563152313232,964.544935226441,1745421344337.6,1,678.9,418.9,1103,7296144,958.599853515625,16,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6325",22458,22458,20,103,"Single_line_sentences",13,186.92081451416,964.719836711885,1745421344370.7,1,680.2,419.7,1104,7296177,991.699951171875,33.10009765625,NA,"Paul","P",1,NA,1,"made","d",3,NA,2,37976,5.28,"fixation"
"6326",22459,22459,20,103,"Single_line_sentences",13,249.944744110106,974.058237075806,1745421344417.6,1,635.4,450.2,1118,7296224,1038.59985351563,46.89990234375,NA,"Paul","a",2,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6327",22460,22460,20,103,"Single_line_sentences",13,176.241817474365,961.42966747284,1745421344433.6,1,635.7,450.6,1115,7296240,1054.59985351563,16,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6328",22461,22461,20,103,"Single_line_sentences",13,132.367858886719,969.077053070069,1745421344449.6,1,635.9,451.1,1116,7296256,1070.59985351562,16,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6329",22462,22462,20,103,"Single_line_sentences",13,129.034194946289,962.790641784667,1745421344465.5,1,636.3,451.6,1112,7296272,1086.5,15.900146484375,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6330",22463,22463,20,103,"Single_line_sentences",13,187.001552581787,968.355045318602,1745421344481.6,0.998641400026937,636.5,450.6,1111,7296288,1102.59985351563,16.099853515625,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6331",22464,22464,20,103,"Single_line_sentences",13,111.633567810059,955.299682617187,1745421344497.6,1,636.6,451.4,1108,7296304,1118.59985351563,16,NA,NA,NA,NA,NA,NA,"made","a",2,NA,2,NA,NA,"fixation"
"6332",22465,22465,20,103,"Single_line_sentences",13,106.345252990723,960.837435722352,1745421344513.4,1,635.1,451.2,1107,7296319,1134.39990234375,15.800048828125,NA,NA,NA,NA,NA,NA,"made","a",2,NA,2,NA,NA,"fixation"
"6333",22466,22466,20,103,"Single_line_sentences",13,160.307922363281,980.141680240632,1745421344529.5,1,634.7,451.5,1104,7296336,1150.5,16.10009765625,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6334",22467,22467,20,103,"Single_line_sentences",13,128.49723815918,971.662595272063,1745421344561.6,1,634.9,454.6,1101,7296368,1182.59985351563,32.099853515625,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6335",22468,22468,20,103,"Single_line_sentences",13,152.685813903809,980.43773174286,1745421344577.6,1,635.5,458.7,1102,7296384,1198.59985351563,16,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6336",22469,22469,20,103,"Single_line_sentences",13,112.433624267578,955.067167282104,1745421344609.7,1,632,485.3,1101,7296416,1230.69995117188,32.10009765625,NA,NA,NA,NA,NA,NA,"made","a",2,NA,2,NA,NA,"fixation"
"6337",22470,22470,20,103,"Single_line_sentences",13,140.954360961914,974.325771331788,1745421344625.5,1,631.1,486.5,1104,7296432,1246.5,15.800048828125,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6338",22471,22471,20,103,"Single_line_sentences",13,161.538162231445,975.606794357299,1745421344643.1,1,632.3,487.1,1105,7296449,1264.09985351563,17.599853515625,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6339",22472,22472,20,103,"Single_line_sentences",13,145.911083221435,975.514097213746,1745421344658.1,1,631.8,487.1,1104,7296464,1279.09985351563,15,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
"6340",22473,22473,20,103,"Single_line_sentences",13,141.967220306396,968.617494106294,1745421344673.7,1,632.6,487.1,1109,7296480,1294.69995117188,15.60009765625,NA,"Paul","P",1,NA,1,"made","a",2,NA,2,37976,5.28,"fixation"
